,created_at,tweets
996,2019-12-09 00:46:50,@brentdthacker @LifeChamps16 @BMurphy1978 @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/Y6G4tLNpva
997,2019-12-09 00:46:21,@IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Congratulations!! Tear em up Hoosiers!! ⚪️🔴🏈
998,2019-12-09 00:45:58,@LifeChamps16 @BMurphy1978 @NTillBilly @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/XrFvx9biWl
999,2019-12-09 00:45:34,@timgbaldwinjr @IUBloomington @MHart2032 Congratulations!
1000,2019-12-09 00:44:52,@NTillBilly @DaleDiagnals @BMurphy1978 @brentdthacker @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA… https://t.co/N3mv0ABnsD
1001,2019-12-09 00:44:41,"@CarterGiggy @Coach_CoreyC @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Allow me, Tiny: Tenness… https://t.co/mSRZPM4HLj"
1002,2019-12-09 00:43:51,@NTillBilly @BMurphy1978 @brentdthacker @LifeChamps16 @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA… https://t.co/QkOeqyPWM0
1003,2019-12-09 00:41:09,@brentdthacker @BMurphy1978 @NTillBilly @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/cQ9bU0ZICO
1004,2019-12-09 00:37:46,@DaleDiagnals @brentdthacker @LifeChamps16 @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA… https://t.co/ZZaXjlXCUe
1005,2019-12-09 00:37:10,@DaleDiagnals @brentdthacker @LifeChamps16 @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA… https://t.co/uXHVINbUuj
1006,2019-12-09 00:36:15,@NTillBilly @brentdthacker @LifeChamps16 @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA… https://t.co/9DEkraqol3
1007,2019-12-09 00:34:13,@IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers https://t.co/CC4C7v2vpk
1008,2019-12-09 00:33:46,@DaleDiagnals @BMurphy1978 @brentdthacker @LifeChamps16 @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA… https://t.co/eScdlRFrB8
1009,2019-12-09 00:32:53,RT @brentdthacker: @LifeChamps16 @BMurphy1978 @NTillBilly @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers A…
1010,2019-12-09 00:32:46,@Squeegeed6 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers https://t.co/80j6dGYPJI
1011,2019-12-09 00:32:21,@BMurphy1978 @brentdthacker @LifeChamps16 @NTillBilly @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA… https://t.co/enP7W96J99
1012,2019-12-09 00:30:48,@LifeChamps16 @BMurphy1978 @NTillBilly @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/9D0GdAz8BB
1013,2019-12-09 00:29:51,@DaleDiagnals @surwinvega12 @BMurphy1978 @LifeChamps16 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/KgL0bgfIc0
1014,2019-12-09 00:28:59,@NTillBilly @surwinvega12 @BMurphy1978 @LifeChamps16 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/Jk4kQ8O62s
1015,2019-12-09 00:26:30,@NTillBilly @DaleDiagnals @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/pz956ixFkD
1016,2019-12-09 00:25:44,@thickey318 @DrainDaMainCain @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Thank you!  I just ca… https://t.co/r6rvX6xKGS
1017,2019-12-09 00:23:23,@LifeChamps16 @DaleDiagnals @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/HldCGDKfqC
1018,2019-12-09 00:22:55,@DavidJDyar @DrainDaMainCain @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Happy birthday!
1019,2019-12-09 00:21:33,@NTillBilly @DaleDiagnals @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/Pzc2L8vf4T
1020,2019-12-09 00:20:36,@LifeChamps16 @DaleDiagnals @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/keIZmAPkCb
1021,2019-12-09 00:19:38,@NTillBilly @DaleDiagnals @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/XUxPp0KZbz
1022,2019-12-09 00:18:42,@fishspinners @MC_hammer37 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Nice. But no.
1023,2019-12-09 00:17:58,@MrUTvol @MC_hammer37 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers If by next year you mean Jan… https://t.co/zmeIGFk28j
1024,2019-12-09 00:17:16,@LifeChamps16 @DaleDiagnals @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/mPoNp79n93
1025,2019-12-09 00:16:29,@NTillBilly @MrUTvol @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers if it could our twitter would find a way
1026,2019-12-09 00:15:31,@NTillBilly @DaleDiagnals @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/t6U4QZU2lg
1027,2019-12-09 00:15:21,@DaleDiagnals @brentdthacker @LifeChamps16 @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA… https://t.co/wkO18GNRMF
1028,2019-12-09 00:15:09,@BMurphy1978 @DaleDiagnals @brentdthacker @NTillBilly @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA… https://t.co/3gGaRHqLxF
1029,2019-12-09 00:14:50,"@BuskirkUsmc @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers ESPN Jan 2, 7PM"
1030,2019-12-09 00:14:45,@MrUTvol @kbh411 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Didn’t know twitter can win footb… https://t.co/mdjRbpObGB
1031,2019-12-09 00:14:22,@DaleDiagnals @brentdthacker @LifeChamps16 @NTillBilly @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA… https://t.co/vIr1r8X7MU
1032,2019-12-09 00:14:03,@brentdthacker @LifeChamps16 @NTillBilly @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA… https://t.co/ESbMMeKVlV
1033,2019-12-09 00:13:51,@DrainDaMainCain @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Oh wow! One game all time!
1034,2019-12-09 00:13:40,@NTillBilly @kbh411 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers https://t.co/CKD9gIxLIs
1035,2019-12-09 00:12:25,@LifeChamps16 @DaleDiagnals @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/PEzcz3HylV
1036,2019-12-09 00:12:07,@NTillBilly @DaleDiagnals @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/i8SLODkdrg
1037,2019-12-09 00:12:05,@LifeChamps16 @brentdthacker @NTillBilly @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/Em0AmktaWg
1038,2019-12-09 00:11:57,@fishspinners @MC_hammer37 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers IU still looking for th… https://t.co/vbrm8o6hCQ
1039,2019-12-09 00:11:27,@BMurphy1978 @brentdthacker @NTillBilly @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/NiuRyooRoM
1040,2019-12-09 00:11:00,@NTillBilly @DaleDiagnals @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/qBjiV9NXqu
1041,2019-12-09 00:10:37,@LifeChamps16 @NTillBilly @DaleDiagnals @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/YGi2WsB5CV
1042,2019-12-09 00:10:30,@LifeChamps16 @DaleDiagnals @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/pr4Fa6JSeb
1043,2019-12-09 00:10:26,@LifeChamps16 @NTillBilly @DaleDiagnals @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers They beat Kentucky
1044,2019-12-09 00:10:07,@LifeChamps16 @brentdthacker @NTillBilly @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/UlEaa3RLli
1045,2019-12-09 00:10:00,@timgbaldwinjr @IUBloomington @MHart2032 Welcome to the family bro ‼️
1046,2019-12-09 00:09:50,@LifeChamps16 @DaleDiagnals @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/nCPSufUb9P
1047,2019-12-09 00:09:25,@NTillBilly @DaleDiagnals @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/GVcf6aDhFj
1048,2019-12-09 00:09:09,@timgbaldwinjr @IUBloomington @MHart2032 Welcome to the family!!!
1049,2019-12-09 00:08:47,@BMurphy1978 @brentdthacker @NTillBilly @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/BHxlbAzNEp
1050,2019-12-09 00:08:25,@DaleDiagnals @surwinvega12 @BMurphy1978 @LifeChamps16 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers You mad? :(
1051,2019-12-09 00:07:40,@surwinvega12 @LifeChamps16 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers boom you’… https://t.co/nHoCygumfs
1052,2019-12-09 00:07:11,@NTillBilly @surwinvega12 @BMurphy1978 @LifeChamps16 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/1iDTxkp3dz
1053,2019-12-09 00:06:33,@brentdthacker @NTillBilly @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/ybNCaTZX2z
1054,2019-12-09 00:06:21,@NTillBilly @LifeChamps16 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers You know wh… https://t.co/4Skqje6MQR
1055,2019-12-09 00:06:09,@LifeChamps16 @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers you’re ri… https://t.co/NqW2OO2RRZ
1056,2019-12-09 00:06:09,@timgbaldwinjr @IUBloomington @MHart2032 Congrats @timgbaldwinjr
1057,2019-12-09 00:05:42,@NTillBilly @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers It would be… https://t.co/YT6EjYhi5Z
1058,2019-12-09 00:05:11,@timgbaldwinjr @taifelton15 @IUBloomington @MHart2032 Ay congrats Tim! Ball out brotha
1059,2019-12-09 00:04:16,@brentdthacker @LifeChamps16 @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/9BG1G8GwBW
1060,2019-12-09 00:04:05,Should we move in? Or should we just take a bite? 🤤😍 The gingerbread house is up at the @officialIMU. ❄️🎄 https://t.co/Wu9kN2fnxj
1061,2019-12-09 00:03:34,@LifeChamps16 @NTillBilly @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington… https://t.co/7scTq5XNKH
1062,2019-12-08 23:59:10,"RT @sweetflute: Enjoying all the fascinating stories about #atariwomen by @PernilleBjrn. Such a privilege and pleasure to have you here, Pe…"
1063,2019-12-08 23:58:36,@surwinvega12 @LifeChamps16 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers would be a shame if we beat ya
1064,2019-12-08 23:57:21,@surwinvega12 @NTillBilly @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Well there… https://t.co/DeTRsa8vqY
1065,2019-12-08 23:56:33,@LifeChamps16 @NTillBilly @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers I had no id… https://t.co/kOmAdBtM4u
1066,2019-12-08 23:55:56,@NTillBilly @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Did indiana… https://t.co/16YRH5MDfn
1067,2019-12-08 23:54:16,@NTillBilly @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers New to foot… https://t.co/rxnX62j6Os
1068,2019-12-08 23:53:41,@NTillBilly @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Answer?
1069,2019-12-08 23:53:35,@LifeChamps16 @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Tennessee… https://t.co/yLjfdZSboG
1070,2019-12-08 23:53:00,@NTillBilly @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers What are us… https://t.co/bVpDmi5mlj
1071,2019-12-08 23:52:37,@NTillBilly @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers So nate....… https://t.co/xBzSvyEWZX
1072,2019-12-08 23:52:22,@surwinvega12 @LifeChamps16 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers *tennesee… https://t.co/y9kMA4uWQB
1073,2019-12-08 23:51:26,@CarterGiggy @Squeegeed6 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers TN &gt; than Indiana is a gi… https://t.co/RNZqUsd37Y
1074,2019-12-08 23:51:18,@surwinvega12 @LifeChamps16 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers which Ten… https://t.co/P30CWpkHlu
1075,2019-12-08 23:50:33,@LifeChamps16 @NTillBilly @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Nate sit do… https://t.co/YXZCCOyNnD
1076,2019-12-08 23:49:48,@NTillBilly @BMurphy1978 @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Thanks playa
1077,2019-12-08 23:49:33,@LifeChamps16 @surwinvega12 @NTillBilly @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Especially… https://t.co/14om1U5Dd9
1078,2019-12-08 23:49:25,"@LifeChamps16 @BMurphy1978 @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers wow man, insane comeback 🤑"
1079,2019-12-08 23:49:17,"Not sure if this is sentimental or not but just in case someone is sad they lost this, I found this on the sidewalk… https://t.co/Fs9A9wMZsv"
1080,2019-12-08 23:48:47,@NTillBilly @BMurphy1978 @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers All 190 followers agree nate
1081,2019-12-08 23:47:21,@BMurphy1978 @surwinvega12 @NTillBilly @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Hahahahaha.… https://t.co/TtyIu2CAMs
1082,2019-12-08 23:47:12,@LifeChamps16 @BMurphy1978 @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers https://t.co/1z26HI0xik
1083,2019-12-08 23:46:22,@NTillBilly @BMurphy1978 @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers You still here?
1084,2019-12-08 23:45:59,RT @BMurphy1978: @LifeChamps16 @surwinvega12 @NTillBilly @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Live in Indianapo…
1085,2019-12-08 23:45:56,@BMurphy1978 @surwinvega12 @NTillBilly @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers And here is… https://t.co/IZOb50hjOB
1086,2019-12-08 23:45:28,@BMurphy1978 @LifeChamps16 @surwinvega12 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers oh boy ol… https://t.co/cNdSRAJLt9
1087,2019-12-08 23:44:49,@LifeChamps16 @surwinvega12 @NTillBilly @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Live in In… https://t.co/y5nevSr9Ad
1088,2019-12-08 23:43:57,@BMurphy1978 @surwinvega12 @NTillBilly @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Are you a H… https://t.co/ooRZb3aRWM
1089,2019-12-08 23:42:22,@LifeChamps16 @surwinvega12 @NTillBilly @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers No but the… https://t.co/p4zKSaUsgM
1090,2019-12-08 23:41:09,@IUBloomington https://t.co/kbgaamBu1G
1091,2019-12-08 23:37:11,@BMurphy1978 @surwinvega12 @NTillBilly @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Did Indiana play Ga state?
1092,2019-12-08 23:36:24,@BMurphy1978 @surwinvega12 @LifeChamps16 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers let him get all mad on twitter
1093,2019-12-08 23:35:53,@NTillBilly @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Good talk and Go Vols
1094,2019-12-08 23:35:21,@SignalMtnvol @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Thank you mr 9/11 avi guy
1095,2019-12-08 23:35:03,@surwinvega12 @NTillBilly @LifeChamps16 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers But they d… https://t.co/v31fjMQR9b
1096,2019-12-08 23:34:40,@DrainDaMainCain @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers You want a relevant team and pick… https://t.co/lcNDpI45Dt
1097,2019-12-08 23:34:03,"@plawson7 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers k, we’ll see man"
1098,2019-12-08 23:33:45,@Squeegeed6 @Coach_CoreyC @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Can’t think of an actual… https://t.co/6Xav1FGBsw
1099,2019-12-08 23:32:29,@NTillBilly @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Vandy and SC the only two teams that d… https://t.co/yzliuWo59n
1100,2019-12-08 23:32:13,@IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers See you in Sunny Florida https://t.co/200aMjc5ZH
1101,2019-12-08 23:30:29,@Coach_CoreyC @CarterGiggy @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers With chronic constipation.
1102,2019-12-08 23:30:24,@Coach_CoreyC @Squeegeed6 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers I would be honored to be their child
1103,2019-12-08 23:29:57,"@CarterGiggy @Coach_CoreyC @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers ""Yes! We finally get to… https://t.co/bhEk5ugwJY"
1104,2019-12-08 23:29:22,"@plawson7 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers don’t see much of a difference, your best win is Kentucky"
1105,2019-12-08 23:28:50,@NTillBilly @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Yes you may
1106,2019-12-08 23:28:22,@Squeegeed6 @CarterGiggy @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Dude looks like Jon grude… https://t.co/XJoo6kUWyX
1107,2019-12-08 23:28:20,@plawson7 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers should we take a look at the teams Tennessee has beaten
1108,2019-12-08 23:27:26,@Squeegeed6 @Coach_CoreyC @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers https://t.co/O6WB6Lwbco
1109,2019-12-08 23:26:53,@Squeegeed6 @CarterGiggy @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Is that a braided belt he… https://t.co/sZcx8ENMjG
1110,2019-12-08 23:26:50,@surwinvega12 @BMurphy1978 @LifeChamps16 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers awwww :(
1111,2019-12-08 23:26:10,@NTillBilly @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Lol at 8 wins against teams less than .500
1112,2019-12-08 23:25:49,@NTillBilly @BMurphy1978 @LifeChamps16 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers You do real… https://t.co/yAJ54xRJYG
1113,2019-12-08 23:25:43,@HermanJones_FOH @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers 1968 rose bowl
1114,2019-12-08 23:25:17,@CarterGiggy @Coach_CoreyC @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers I actually had to look… https://t.co/ZhC5D51UgO
1115,2019-12-08 23:24:40,"@DrainDaMainCain @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Well, did get my masters from the… https://t.co/NCrci2lJcB"
1116,2019-12-08 23:23:24,@HermanJones_FOH @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers As an alumnus of the great Indian… https://t.co/OR8fUKEE7M
1117,2019-12-08 23:22:28,@NTillBilly @surwinvega12 @BMurphy1978 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers *Indiana ha… https://t.co/omP8URp80v
1118,2019-12-08 23:22:12,@Coach_CoreyC @Squeegeed6 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Nate Sudfield has more N… https://t.co/VB4XI0M392
1119,2019-12-08 23:22:12,@NTillBilly @surwinvega12 @LifeChamps16 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Hahaha hahaha
1120,2019-12-08 23:20:38,@CarterGiggy @Squeegeed6 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers You’re Indiana dude. It’s… https://t.co/FYUrjU1WKM
1121,2019-12-08 23:17:08,@Holden47503017 @AG_Legacy @R0ckyTop @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers But...you didn't?
1122,2019-12-08 23:16:45,@kbh411 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Clown
1123,2019-12-08 23:16:05,@plawson7 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers lol
1124,2019-12-08 23:15:50,@surwinvega12 @BMurphy1978 @LifeChamps16 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers UT is dam… https://t.co/lSOPrZzzMS
1125,2019-12-08 23:15:03,@Coach_CoreyC @Squeegeed6 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers https://t.co/ozjJOd4mxG
1126,2019-12-08 23:13:50,@billgabovitch @UKBasketball_ @IUBloomington Seriously @billgabovitch
1127,2019-12-08 23:06:47,"@CarterGiggy @Squeegeed6 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers This guy? Ok, Wilson. https://t.co/DWIRYRrxn7"
1128,2019-12-08 23:05:56,"@DavidJDyar @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Kansas basketball, Tennessee football.… https://t.co/vuh6aF7vZf"
1129,2019-12-08 23:04:28,@DrainDaMainCain @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Are you really going there? First… https://t.co/aKTcSWUbfp
1130,2019-12-08 23:01:41,@Coach_CoreyC @Squeegeed6 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers You will find out soon enough young padawan
1131,2019-12-08 22:57:54,@DrainDaMainCain @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers You have no idea what you’re doing...
1132,2019-12-08 22:57:10,"@IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers I hate this, I love both of these schools, I'm gon… https://t.co/iscnUJIUoW"
1133,2019-12-08 22:55:21,@NTillBilly @AllVolTan @MC_hammer37 @tcgooch15 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Wai… https://t.co/NMGYjIOEKf
1134,2019-12-08 22:54:41,@IndianaFootball @IUBloomington No socks in rental shoes?!  🤢
1135,2019-12-08 22:54:17,@CarterGiggy @Squeegeed6 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Who is Tom Allen?
1136,2019-12-08 22:53:43,@Squeegeed6 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers We don’t care about you. We want Kentucky
1137,2019-12-08 22:53:25,@R0ckyTop @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers You’ll lose
1138,2019-12-08 22:53:13,@MC_hammer37 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Wrong
1139,2019-12-08 22:51:50,"Indiana Football in January? We’ll take it. 💪

https://t.co/D7EGlLvuOd"
1140,2019-12-08 22:51:26,@taxslayerbowl #GatorBowl 🙌 https://t.co/t5ukkjFhX5
1141,2019-12-08 22:49:46,just graduated from @IUBloomington this past spring and have started grad school @UTKnoxville I NEED TO BE IN JACKS… https://t.co/b7uFHEU0LB
1142,2019-12-08 22:49:05,"RT @IUHoosiers: Fight for the cream &amp; crimson, we will. https://t.co/C2GQaX31RM"
1143,2019-12-08 22:48:34,"@HermanJones_FOH @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Hey, no need for vulgarities, friend!"
1144,2019-12-08 22:47:34,@Squeegeed6 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Trent Green was better than Peyton Manning
1145,2019-12-08 22:46:05,@Coach_CoreyC @Squeegeed6 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Tom Allen is your dad
1146,2019-12-08 22:44:45,RT @DrainDaMainCain: @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers We want kentucky! Tennessee is as irrelevant as Georg…
1147,2019-12-08 22:43:41,@CarterGiggy @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers More like 10. Yet better to be irrele… https://t.co/E5l5dUc4OD
1148,2019-12-08 22:42:01,"@JonParsons_ @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Touche. Still, you're Indiana and we're not. 👍"
1149,2019-12-08 22:39:54,@timgbaldwinjr @IUBloomington @MHart2032 Congrats cuz!
1150,2019-12-08 22:39:00,@Holden47503017 @R0ckyTop @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers No way you can type that… https://t.co/u9VoKbnDlB
1151,2019-12-08 22:38:29,@NTillBilly @jacobwingo96 @IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers I cannot wait to come ba… https://t.co/y1rlkwWmYS
1152,2019-12-08 22:37:36,@IndianaTix @CoachAllenIU @taxslayerbowl @IndianaFootball @IUHoosiers @IUBloomington Congratulations on the selecti… https://t.co/YK7kqyuZ92
1153,2019-12-08 22:28:06,"@IUAA @taxslayerbowl @IUBloomington @IndianaFootball @IUHoosiers ""Club level seats"" means which sections?"
1154,2019-12-08 22:25:23,@IndianaFootball @taxslayerbowl @IUAA @IUBloomington @IUHoosiers Beat Tennessee!
