,created_at,tweets
557,2019-12-05 21:03:30,Stewart: The @HermanBWells Library exterior ramp project is ongoing and demolition has started on the Armstrong sta… https://t.co/8jFfIxOyjG
558,2019-12-05 21:01:12,"Stewart - work is progressing on the Academic Regional Health Sciences building at @IUBloomington.
#IUBOT https://t.co/YXzq1lH85g"
559,2019-12-05 20:58:56,RT @IndianaUniv: Stewart: the @IUBloomington Metz Bicentennial Carillon project is underway. The new bells have been installed and could be…
560,2019-12-05 20:58:55,"Stewart - we're adding 2 new elevators to McNutt Quad - one each in the North and South buildings.
#IUBOT"
561,2019-12-05 20:57:19,Now Stewart updating on residence hall renovations at @IUBloomington starting with Teter Quad mechanical renovation… https://t.co/oGh0om3D7k
562,2019-12-05 20:55:13,RT @IndianaUniv: Stewart: the @IUBloomington Metz Bicentennial Carillon project is underway. The new bells have been installed and could be…
563,2019-12-05 20:54:05,RT @IndianaUniv: Stewart: the @IUBloomington Metz Bicentennial Carillon project is underway. The new bells have been installed and could be…
564,2019-12-05 20:53:40,Stewart: the @IUBloomington Metz Bicentennial Carillon project is underway. The new bells have been installed and c… https://t.co/Vbv3H2sONV
565,2019-12-05 20:48:53,Stewart starting off with an update on the Ballantine Hall rennovation and the Geological Sciences remodel at… https://t.co/UsuzRmc0Td
566,2019-12-05 20:46:41,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
567,2019-12-05 20:45:50,@IndianaUniv @CoachAllenIU #POTFB
568,2019-12-05 20:45:49,"We're kicking off the Facilities and Auxiliaries Committee with a discussion of new projects from Jim Stewart..
#IUBOT"
569,2019-12-05 20:42:03,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
570,2019-12-05 20:41:00,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
571,2019-12-05 20:33:54,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
572,2019-12-05 20:33:48,"@IndianaUniv Would that be my 2003 @KelleySchool @IUKelleyMBA classmate, Don Lukes???

Cause if so, awesome."
573,2019-12-05 20:33:00,I get a little heavier each year. Cost of growing old. https://t.co/C1JMYEdktA
574,2019-12-05 20:32:58,"That's a wrap on the Finance, Audit and Strategic Planning Committee. Up next we're into the Facilities and Auxilia… https://t.co/Cpvpa9N5ZJ"
575,2019-12-05 20:32:55,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
576,2019-12-05 20:32:11,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
577,2019-12-05 20:23:31,#iufb #TheRealDeal 👊 https://t.co/VZ89Xer1xv
578,2019-12-05 20:18:52,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
579,2019-12-05 20:18:10,Sejdinaj giving an update on the IU financial condition and steps underway to address current trends including new… https://t.co/NGDlVXDLU0
580,2019-12-05 20:14:12,Lukes: IU is seeking approval to finance up to $155 million of housing projects for @IUBloomington with proceeds of… https://t.co/7AgXw7xIls
581,2019-12-05 20:13:15,"RT @IndianaUniv: Second @IUSG recommendation: Delegate responsibility to IU campuses to adapt to scooters
-Improve bike/scooter infrastruct…"
582,2019-12-05 20:09:09,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
583,2019-12-05 20:07:42,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
584,2019-12-05 20:07:11,@IndianaUniv @IndianaFootball @CoachAllenIU @IUBloomington @IUHoosiers There is a 3D printed model of the Bucket on… https://t.co/6JnICoohAD
585,2019-12-05 20:06:12,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
586,2019-12-05 20:02:30,@IndianaUniv @JeffRabjohns #McRobbieOUT
587,2019-12-05 20:00:20,"Don Lukes and Gail Bourkland now discussing IU debt strategy.
#IUBOT"
588,2019-12-05 19:57:14,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
589,2019-12-05 19:56:57,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
590,2019-12-05 19:55:57,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
591,2019-12-05 19:54:54,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
592,2019-12-05 19:52:19,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
593,2019-12-05 19:52:08,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
594,2019-12-05 19:51:42,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
595,2019-12-05 19:51:36,RT @gingdottwit: In an HCI workshop led by @IndianaUniv HCI/d group - interesting to hear what everyone is doing. Thanks @jeffreybardzell e…
596,2019-12-05 19:51:34,RT @rpiurek: The bucket is formally returned to @IndianaUniv. @IndianaFootball #IUBOT https://t.co/K1uIVUfnRC
597,2019-12-05 19:51:19,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
598,2019-12-05 19:51:02,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
599,2019-12-05 19:50:58,RT @gingdottwit: In an HCI workshop led by @IndianaUniv HCI/d group - interesting to hear what everyone is doing. Thanks @jeffreybardzell e…
600,2019-12-05 19:50:53,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
601,2019-12-05 19:49:58,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
602,2019-12-05 19:49:47,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
603,2019-12-05 19:49:44,"The appropriate, and only, way to bring the Bucket to a board of trustees meeting: Hand-delivered by Mark Deal. https://t.co/Goyj3Qxe3b"
604,2019-12-05 19:49:21,RT @gingdottwit: In an HCI workshop led by @IndianaUniv HCI/d group - interesting to hear what everyone is doing. Thanks @jeffreybardzell e…
605,2019-12-05 19:49:00,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
606,2019-12-05 19:48:45,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
607,2019-12-05 19:48:24,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
608,2019-12-05 19:48:12,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
609,2019-12-05 19:47:56,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
610,2019-12-05 19:47:44,#iufb https://t.co/RTuzmbezcv
611,2019-12-05 19:47:22,"RT @IndianaUniv: Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
612,2019-12-05 19:40:02,"Now we’re going into the Finance, Audit and Strategic Planning Committee with an Investment Policy Update, Consolid… https://t.co/m8Wj9uG6Yp"
613,2019-12-05 19:37:47,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
614,2019-12-05 19:35:46,"RT @IndianaUniv: Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9ls…"
615,2019-12-05 19:33:39,"Need a closer look at that Bucket? Thanks for bringing it home @IndianaFootball @CoachAllenIU
#GoIU⚪🔴 https://t.co/WtWi9lsUpB"
616,2019-12-05 19:27:26,RT @rpiurek: The bucket is formally returned to @IndianaUniv. @IndianaFootball #IUBOT https://t.co/K1uIVUfnRC
617,2019-12-05 19:26:27,The bucket is formally returned to @IndianaUniv. @IndianaFootball #IUBOT https://t.co/K1uIVUfnRC
618,2019-12-05 19:25:55,"Mark Deal: President McRobbie, I've brought your Bucket home.
#IUBOT https://t.co/k2jZ2kMoY8"
619,2019-12-05 19:21:16,Seems to make sense. @WTHRcom https://t.co/grzVYnuAl7
620,2019-12-05 19:20:27,"RT @IndianaUniv: Second @IUSG recommendation: Delegate responsibility to IU campuses to adapt to scooters
-Improve bike/scooter infrastruct…"
621,2019-12-05 19:17:19,@ZeroBlog30 @IndianaUniv your ROTC department be slacking
622,2019-12-05 19:16:21,"Second @IUSG recommendation: Delegate responsibility to IU campuses to adapt to scooters
-Improve bike/scooter infr… https://t.co/noML0kyL51"
623,2019-12-05 19:12:45,"Recommendations and guidance on scooters 🛴 for Trustees from @IUSG:
*Scooters should NOT be banned from IU campuses… https://t.co/E7JMjbnMfY"
624,2019-12-05 19:09:39,"Stein: Nearly equal numbers of students strongly believe scooters are important part of the campus experience or ""n… https://t.co/V3oPchFHLM"
625,2019-12-05 19:06:43,"Mishkin: We used Student Data Collection project to evaluate 🛴
-how scooter interact with campus experience
-colleg… https://t.co/9CdsChJx7j"
626,2019-12-05 19:04:45,We’re wrapping up this session with the @IUSG Scooter Policy Recommendations for @IUBloomington presented by Studen… https://t.co/H3g96mo9sb
627,2019-12-05 19:03:24,Springston: every campus has some level of outreach to first year students about sexual misconduct including bystan… https://t.co/LMnNtEdBk0
628,2019-12-05 19:00:21,Springston reiterating that connecting students who report misconduct to campus counseling and health resources is… https://t.co/ywR7qIOaGd
629,2019-12-05 18:59:05,Springston: @IUBloomington 37 reports of sexual misconduct were addressed through IU's formal resolution process. R… https://t.co/1OYcxl9UOD
630,2019-12-05 18:49:54,"Simmons: the results in survey data we see are remarkably similar to what other universities across the country see.
#IUBOT"
631,2019-12-05 18:48:47,"See the full results of the Campus Climate Surveys from across IU campuses at https://t.co/gwM4YIJNPv
#IUBOT"
632,2019-12-05 18:47:40,"Springston: 72%-81% of students surveyed think they can do something about sexual misconduct on campus.
#IUBOT"
633,2019-12-05 18:47:01,Springston:  81%-98% of students surveyed indicated they thought IU would take a report of sexual misconduct seriou… https://t.co/ZmwNGo1ywE
634,2019-12-05 18:39:46,Springston: in Spring 2019 students across all campuses were invited to participate in a survey about their experie… https://t.co/67bNpdABhP
635,2019-12-05 18:35:20,Now on to the Student Welfare and Title IX Report from VP Jacqueline Simmons and Title IX coordinator Emily Springs… https://t.co/dQBUao72rB
636,2019-12-05 18:33:58,"George: I hope that my words have shed some light on what makes @IUEast a great campus and the function of student government.
#IUBOT"
637,2019-12-05 18:32:32,"George: Students really like fun events hosted on campus, free food and relationships with @IUEast faculty and staf… https://t.co/qDPUlgBdBv"
638,2019-12-05 18:30:29,George: SGA members attend 1-2 conferences each year for professional development to improve the organization. SGA… https://t.co/2kKPu8lZ4X
639,2019-12-05 18:28:13,"George now discussing the @IUEast Student Government Association and 2019 SGA goals:
☑️ Interact more with students… https://t.co/9CJujBPtHH"
640,2019-12-05 18:24:36,"George: @IUEast has always been great at providing students like me the tools they need to succeed.
#IUBOT"
641,2019-12-05 18:23:23,"George says she'll be discussing the student experience at @IUEast as well as her own personal experience.
#IUBOT"
642,2019-12-05 18:22:22,"Now it’s time for the @IUEast Student Government Report from IU East Student Body VP Elizabeth George.
#IUBOT"
643,2019-12-05 18:20:08,"Cruz-Uribe: ""Online and distance students are afforded all the same experiences of face-to-face students."" 
Online… https://t.co/N7dbPiwSiK"
644,2019-12-05 18:17:43,Cruz-Uribe: now discussing the importance of facilitating both online and face-to-face teaching. @IUEast faculty ar… https://t.co/3XluMjj22L
645,2019-12-05 18:14:15,Cruz-Uribe: discussing @IUeast relationship with @WTA that helps tennis pros pursue their degrees while traveling t… https://t.co/1LQhCmpIMa
646,2019-12-05 18:10:10,"Cruz-Uribe: this fall about 64% of @IUEast credit hours are offered online. Out of 1,547 online degree-seeking stud… https://t.co/xmK79n6o3g"
647,2019-12-05 18:08:31,Cruz-Uribe: 80% of @IUEast students are taking at least one online course in Fall '19. Some students are in online… https://t.co/hKZe3eg2aZ
648,2019-12-05 18:08:13,"RT @IndianaUniv: It's a beautiful day in Richmond, IN on the @IUEast campus where we're about to kick off the December edition of the IU Bo…"
649,2019-12-05 18:06:28,Cruz-Uribe: 30% of @IUeast students graduate with no debt at all. Amount of debt for IU East students at graduation… https://t.co/54VjJEvKHN
650,2019-12-05 18:04:54,"Cruz-Uribe: @IUEast has reached our Bicentennial fundraising goal of $7 million and we're not stopping there.
#IUBOT"
651,2019-12-05 18:02:40,"Cruz-Uribe: Enrollment at @IUEast has been strong. Head-count and credit hours up about 1.2% this fall. 
#IUBOT"
652,2019-12-05 18:00:46,"Cruz-Uribe: ""regional campuses offer IU degrees at a very reasonable cost."" Continues by sharing quotes from curren… https://t.co/7V5vLLvVxH"
653,2019-12-05 17:57:41,"Chancellor Kathryn Cruz-Uribe starting off her @IUEast campus report by discussing how online education ""is part of… https://t.co/Ki0TZV5IrS"
654,2019-12-05 17:54:35,We're kicking things off with the Student Relations Committee. We'll have an @IUEast Campus Report from Chancellor… https://t.co/ty4KdZsGDb
655,2019-12-05 17:28:18,"It's a beautiful day in Richmond, IN on the @IUEast campus where we're about to kick off the December edition of th… https://t.co/YqlCALoF5w"
656,2019-12-05 17:01:58,Hey @lolagabo and @HonestFitbit Should be a good game. Now if @KentuckyMBB was not scared of playing @IndianaUniv B… https://t.co/3FOFchBfia
657,2019-12-05 16:46:21,@KamranBokhari @CGlobalPolicy @IndianaUniv @Watandost @AzeemIbrahim @Aparna_Pande @MichaelKugelman @State_SCA… https://t.co/TDMceXocSQ
658,2019-12-05 16:39:50,RT @IUImpact: .@IndianaUniv researchers have opened an underwater museum preserving an 18th-century shipwreck and its coastal environment.…
659,2019-12-05 16:33:07,"RT @KamranBokhari: DCers, join us on Dec 16 for the @CGlobalPolicy's panel discussion: 'Religious Extremism, the Kashmir Crisis &amp; US South…"
660,2019-12-05 16:30:00,"Taming the “Wild West” of the tech frontier, @kuengineering is designing a multi-institutional center to boost the… https://t.co/fHRcHxs0Yw"
661,2019-12-05 16:27:39,Crazy adaptive/responsive building installation at @IndianaUniv Informatics and Computing building. You can hear th… https://t.co/zHRiecuVpN
662,2019-12-05 16:08:33,"RT @KamranBokhari: DCers, join us on Dec 16 for the @CGlobalPolicy's panel discussion: 'Religious Extremism, the Kashmir Crisis &amp; US South…"
663,2019-12-05 15:54:52,@KamranBokhari @CGlobalPolicy @IndianaUniv @Watandost @AzeemIbrahim @Aparna_Pande @MichaelKugelman @State_SCA… https://t.co/0uT9Z5m6fu
664,2019-12-05 15:47:52,RT @ConorDaly22: Never been to an @IndianaUniv @IndianaMBB game before. Pretty wild atmosphere! Let’s go @JoeyBrunk #IUBB https://t.co/e3Kx…
665,2019-12-05 15:47:30,@KamranBokhari @CGlobalPolicy @IndianaUniv @Watandost @AzeemIbrahim @Aparna_Pande @MichaelKugelman @State_SCA… https://t.co/gBEzBDoSsC
666,2019-12-05 15:46:43,@KamranBokhari @CGlobalPolicy @IndianaUniv @Watandost @AzeemIbrahim @Aparna_Pande @MichaelKugelman @State_SCA… https://t.co/aUmEtuY7TE
667,2019-12-05 15:38:33,RT @gingdottwit: In an HCI workshop led by @IndianaUniv HCI/d group - interesting to hear what everyone is doing. Thanks @jeffreybardzell e…
668,2019-12-05 15:32:41,"RT @IndianaUniv: The Indiana University Board of Trustees will meet today and tomorrow, December 5 - 6 on the @IUEast campus. Follow along…"
669,2019-12-05 15:32:22,"RT @IndianaUniv: The Indiana University Board of Trustees will meet today and tomorrow, December 5 - 6 on the @IUEast campus. Follow along…"
670,2019-12-05 15:28:17,In an HCI workshop led by @IndianaUniv HCI/d group - interesting to hear what everyone is doing. Thanks… https://t.co/MSKAqj0mgb
671,2019-12-05 14:52:22,@KamranBokhari @CGlobalPolicy @IndianaUniv @Watandost @AzeemIbrahim @Aparna_Pande @MichaelKugelman @State_SCA… https://t.co/IPQfennVt7
672,2019-12-05 14:50:26,RT @JayVanderVeen: #TBT to 1982: @IUSouthBend Chancellor Lester Wolfson pleads with @IndianaUniv President John Ryan about the need for on-…
673,2019-12-05 13:58:33,"@bobscheer Oh no, next thing you know them WH folks will be calling @IndianaUniv the University of Indiana."
674,2019-12-05 13:53:27,RT @rachaeliu: Traveling to meet @IndianaUniv alumni across Asia. The impact they make in their country and abroad is incredible. @IUAA is…
675,2019-12-05 13:38:53,#TBT to 1982: @IUSouthBend Chancellor Lester Wolfson pleads with @IndianaUniv President John Ryan about the need fo… https://t.co/3rDbCl6lua
676,2019-12-05 13:00:06,"The Indiana University Board of Trustees will meet today and tomorrow, December 5 - 6 on the @IUEast campus. Follow… https://t.co/6V1QXi4e42"
677,2019-12-05 09:45:27,"RT @KamranBokhari: DCers, join us on Dec 16 for the @CGlobalPolicy's panel discussion: 'Religious Extremism, the Kashmir Crisis &amp; US South…"
678,2019-12-05 05:38:40,Traveling to meet @IndianaUniv alumni across Asia. The impact they make in their country and abroad is incredible.… https://t.co/41DD2GjFBD
679,2019-12-05 04:44:51,"RT @KamranBokhari: DCers, join us on Dec 16 for the @CGlobalPolicy's panel discussion: 'Religious Extremism, the Kashmir Crisis &amp; US South…"
680,2019-12-05 03:53:27,RT @IUImpact: .@IndianaUniv researchers have opened an underwater museum preserving an 18th-century shipwreck and its coastal environment.…
681,2019-12-05 02:16:40,@SNCmusic was good! @IUBloomington @IndianaUniv finest!  #RockefellerCenter #RockCenterXMAS
682,2019-12-05 01:46:34,"my bot-scrubbin' game is tight. Check ur ""botscore"" here: https://t.co/eud8lbDA3b @IndianaUniv 

I'm 0.4 out of 5.… https://t.co/r0n6YCwHh9"
683,2019-12-05 01:34:38,"RT @KamranBokhari: DCers, join us on Dec 16 for the @CGlobalPolicy's panel discussion: 'Religious Extremism, the Kashmir Crisis &amp; US South…"
684,2019-12-05 01:11:27,"RT @KamranBokhari: DCers, join us on Dec 16 for the @CGlobalPolicy's panel discussion: 'Religious Extremism, the Kashmir Crisis &amp; US South…"
